synset	hyponym	lang	gloss
man	beefcake	French	beefcake
man	beefcake	French	Bellâtre
man	beefcake	Czech	předvádění_svalů
man	beefcake	Hungarian	beefcake
man	beefcake	Turkish	beefcake
man	beefcake	Turkish	kaslı_erkek_fotoğrafı
man	beefcake	Korean	비프케이크
man	beefcake	Korean	늠름한_남자의_육체미_사진
man	beefcake	Korean	짐승남
man	beefcake	Korean	비프케익
man	beefcake	Korean	헝크
man	beefcake	Korean	근육남
man	beefcake	Korean	몸짱남
man	beefcake	Korean	비프케잌
man	beefcake	Korean	몸짱
man	beefcake	Hebrew	beefcake
man	beefcake	Tagalog	Beefcake
man	beefcake	Tagalog	Karneng-mamon
man	beefcake	Tagalog	Beef-cake
man	beefcake	Tagalog	Beef_cake
man	beefcake	Tagalog	Mamong_karne
man	beefcake	Tagalog	beefcake
man	beefcake	Thai	Beefcake
man	beefcake	Thai	บีฟเค้ก
man	beefcake	Thai	ภาพนักเพาะกาย
man	father	Finnish	isä
man	father	Finnish	biologinen_isä
man	father	Finnish	siittäjä
man	father	Finnish	Isyys
man	father	Finnish	Isäpuoli
man	father	Finnish	Faija
man	father	Finnish	Isi
man	father	Finnish	apurina
man	father	Finnish	hedevanhempi
man	father	Finnish	isänsä
man	father	English	father
man	father	English	dad
man	father	English	Fathers
man	father	English	biological_father
man	father	English	Dads
man	father	English	daddy
man	father	English	male_parent
man	father	English	begetter
man	father	English	Papas
man	father	English	Papa
man	father	English	Fathering
man	father	English	Fathership
man	father	English	Biological_father
man	father	English	Non-human_fatherhood
man	father	English	Daddie
man	father	English	Daddy
man	father	English	Natural_father
man	father	English	Fatherhoods
man	father	French	père
man	father	French	père_biologique
man	father	French	papa_qualifier
man	father	French	parent_mâle
man	father	French	géniteur
man	father	Czech	otec
man	father	Czech	táta
man	father	Czech	tatínek
man	father	Czech	ot
man	father	Czech	fotr
man	father	Czech	taťka
man	father	Czech	Táta
man	father	Czech	mužský_rodič
man	father	Czech	biologický_otec
man	father	Czech	begetter
man	father	Hungarian	apa
man	father	Hungarian	apja
man	father	Hungarian	Apa
man	father	Hungarian	hímivarú_szülő
man	father	Hungarian	begetter
man	father	Hungarian	biológiai_apja
man	father	Turkish	baba
man	father	Turkish	Baba
man	father	Turkish	ata
man	father	Turkish	babası
man	father	Turkish	biyolojik_babası
man	father	Turkish	erkek_ebeveyn
man	father	Korean	아빠
man	father	Korean	아버지
man	father	Korean	아버님
man	father	Korean	부친
man	father	Korean	친아버지
man	father	Korean	친아비
man	father	Korean	친아빠
man	father	Korean	친부
man	father	Korean	부군
man	father	Korean	남성_상위
man	father	Korean	자식을_보는_사람
man	father	Korean	아바마마
man	father	Korean	아비
man	father	Korean	내부
man	father	Korean	부모
man	father	Tamil	தந்தை
man	father	Tamil	அப்பா
man	father	Tamil	அப்பன்
man	father	Tamil	அத்தன்
man	father	Hebrew	אב
man	father	Hebrew	אָב
man	father	Hebrew	אַבָּא
man	father	Hebrew	אבא
man	father	Hebrew	אבהות
man	father	Hebrew	הורה_זכר
man	father	Hebrew	מוליד
man	father	Tagalog	ama
man	father	Tagalog	Ama
man	father	Tagalog	tatay
man	father	Tagalog	Pagkaama
man	father	Tagalog	Amang_hakbang
man	father	Tagalog	AMA
man	father	Tagalog	Itang
man	father	Tagalog	Daddy
man	father	Tagalog	Tatang
man	father	Tagalog	Step-father
man	father	Tagalog	Itay
man	father	Tagalog	Pangalawang_ama
man	father	Tagalog	Amaamahan
man	father	Tagalog	Dad
man	father	Tagalog	Papa
man	father	Tagalog	Pagka-ama
man	father	Tagalog	Ama_sa_turing
man	father	Tagalog	Tatay
man	father	Tagalog	Step_father
man	father	Tagalog	Stepfather
man	father	Tagalog	Father
man	father	Tagalog	Ama-amahan
man	father	Tagalog	lalaki_magulang
man	father	Tagalog	begetter
man	father	Tagalog	biological_ama
man	father	Thai	พ่อ
man	father	Thai	บิดา
man	father	Armenian	հայր
man	father	Armenian	պապա_qualifier
man	brother	Finnish	veli
man	brother	Finnish	veriveli
man	brother	Finnish	Velipuoli
man	brother	Finnish	veljensä
man	brother	English	brother
man	brother	English	blood_brother
man	brother	English	Brothers
man	brother	French	frère
man	brother	French	frère_de_sang
man	brother	Czech	bratr
man	brother	Czech	Bratr
man	brother	Hungarian	fivér
man	brother	Hungarian	öcs
man	brother	Hungarian	báty
man	brother	Hungarian	testvére
man	brother	Turkish	kardeş
man	brother	Turkish	ağabey
man	brother	Turkish	birader
man	brother	Turkish	abi
man	brother	Turkish	erkek_kardeş
man	brother	Turkish	kardeşi
man	brother	Korean	형제
man	brother	Korean	아우
man	brother	Korean	남동생
man	brother	Korean	동생
man	brother	Korean	브라더
man	brother	Korean	오빠
man	brother	Korean	형님
man	brother	Korean	이복형제
man	brother	Korean	형
man	brother	Korean	남자형제
man	brother	Tamil	சகோதரன்
man	brother	Tamil	அண்ணன்
man	brother	Tamil	தம்பி
man	brother	Hebrew	אָח‎
man	brother	Hebrew	אָח
man	brother	Tagalog	kapatid
man	brother	Tagalog	kapatid_na_lalaki
man	brother	Tagalog	kuya
man	brother	Tagalog	totoy
man	brother	Thai	พี่ชาย
man	brother	Thai	น้อง
man	brother	Thai	พี่
man	brother	Thai	น้องชาย
man	brother	Thai	ภราดา
man	brother	Thai	ภราดร
man	brother	Armenian	եղբայր
man	boy	Finnish	poika
man	boy	Finnish	poikalapsi
man	boy	English	boy
man	boy	English	Boys
man	boy	English	male_child
man	boy	English	lad
man	boy	English	Momche
man	boy	English	Boyism
man	boy	English	Boyish
man	boy	English	Boyishly
man	boy	English	Human_boy
man	boy	English	Boyishness
man	boy	English	Shaveling
man	boy	English	The_boys
man	boy	French	garçon
man	boy	French	Jeune_garçon
man	boy	French	Garcon
man	boy	French	enfant_de_sexe_masculin
man	boy	Czech	chlapec
man	boy	Czech	kluk
man	boy	Czech	hoch
man	boy	Czech	Chlapectví
man	boy	Czech	Kutík
man	boy	Hungarian	fiú
man	boy	Hungarian	srác_qualifier
man	boy	Hungarian	csávó_qualifier
man	boy	Hungarian	Srác
man	boy	Hungarian	fiúgyermek
man	boy	Turkish	oğlan
man	boy	Turkish	çocuk
man	boy	Turkish	Oğlan
man	boy	Turkish	erkek_çocuk
man	boy	Korean	소년
man	boy	Korean	남자애
man	boy	Korean	남자아이
man	boy	Korean	사내
man	boy	Korean	동자
man	boy	Korean	사나이
man	boy	Korean	소동
man	boy	Korean	남아
man	boy	Korean	녀석
man	boy	Korean	남자
man	boy	Korean	남자_아이
man	boy	Tamil	சிறுவன்
man	boy	Tamil	பையன்
man	boy	Tamil	பய்யன்
man	boy	Tamil	இளம்_ஆண்
man	boy	Hebrew	נער
man	boy	Hebrew	דַּרְדַּק
man	boy	Hebrew	יַנּוּקָא
man	boy	Hebrew	בחור
man	boy	Hebrew	ילד
man	boy	Hebrew	יֶלֶד
man	boy	Hebrew	בן_זכר
man	boy	Tagalog	batang_lalaki
man	boy	Tagalog	batang_lalaki_gloss
man	boy	Tagalog	lalaki_qualifier
man	boy	Tagalog	lalaki_anak
man	boy	Thai	เด็กชาย
man	boy	Thai	เด็กผู้ชาย
man	boy	Armenian	տղա
man	grandnephew	Finnish	sisarenpoika_tai_-tytär
man	grandnephew	Finnish	veljenpoika
man	grandnephew	Finnish	veljentyttären_poika
man	grandnephew	Finnish	sisarentyttären_poika
man	grandnephew	Finnish	sisarenpoika
man	grandnephew	Finnish	sisarenpojan_poika
man	grandnephew	Finnish	siskonpoika
man	grandnephew	Finnish	veljenpojan_poika
man	grandnephew	Finnish	sisaren-_tai_veljenpoika
man	grandnephew	Finnish	grandnephew
man	grandnephew	Finnish	suuri-veljenpoika
man	grandnephew	English	great-nephew
man	grandnephew	English	grandnephew
man	grandnephew	English	niece-in-law
man	grandnephew	English	nibling
man	grandnephew	English	niece_or_nephew
man	grandnephew	English	nephew-in-law
man	grandnephew	English	step-nephew
man	grandnephew	English	Nibling
man	grandnephew	English	nephew_and_niece
man	grandnephew	English	nephews
man	grandnephew	English	nephews_and_nieces
man	grandnephew	English	nephew
man	grandnephew	English	nephew_or_niece
man	grandnephew	English	Nephew_and_niece
man	grandnephew	English	sororal_niece_or_nephew
man	grandnephew	English	sororal_nibling
man	grandnephew	English	sororal_nephew_or_niece
man	grandnephew	English	Grand-niece
man	grandnephew	English	Great-Nephew
man	grandnephew	English	Step-nephew
man	grandnephew	English	Nephew_and_Niece
man	grandnephew	English	Great_nephew
man	grandnephew	English	Cousin-nephew
man	grandnephew	English	Sister-son
man	grandnephew	English	Nephew-in-law
man	grandnephew	English	Nieble
man	grandnephew	English	Grand_nephew
man	grandnephew	English	Step-niece
man	grandnephew	English	Half-niece
man	grandnephew	English	Neice
man	grandnephew	English	Great-grand-niece
man	grandnephew	English	great-Niece
man	grandnephew	English	Son-sister
man	grandnephew	English	Cousin-grandnephew
man	grandnephew	English	step-niece
man	grandnephew	English	Half-nephew
man	grandnephew	English	Niece_and_nephew
man	grandnephew	English	Nieces
man	grandnephew	English	Great_niece
man	grandnephew	English	Great-nephew
man	grandnephew	English	Sister_son
man	grandnephew	English	Grand_niece
man	grandnephew	English	Nephews
man	grandnephew	English	Sister-daughter
man	grandnephew	English	great-Nephew
man	grandnephew	English	Grand-nephew
man	grandnephew	English	Sister_daughter
man	grandnephew	English	Niblings
man	grandnephew	English	Great-Niece
man	grandnephew	English	Niece-in-law
man	grandnephew	English	Great-grand-nephew
man	grandnephew	English	Great-nephews
man	grandnephew	English	Nephews_and_nieces
man	grandnephew	English	Grandnephew
man	grandnephew	English	Son_sister
man	grandnephew	French	petit-neveu
man	grandnephew	French	petit-neveu_fraternel
man	grandnephew	French	neveux_et_nièces
man	grandnephew	French	petit-neveu_sororel
man	grandnephew	French	neveu
man	grandnephew	French	neveux
man	grandnephew	French	neveu_et_nièce
man	grandnephew	French	neveu_ou_nièce
man	grandnephew	French	arrière-neveu
man	grandnephew	Czech	prasynovec
man	grandnephew	Czech	neteř_nebo_synovec
man	grandnephew	Czech	synovec
man	grandnephew	Czech	synovec_nebo_neteř
man	grandnephew	Czech	Synovec
man	grandnephew	Czech	Praprasynovec
man	grandnephew	Czech	Prasynovec
man	grandnephew	Czech	velký-synovec
man	grandnephew	Hungarian	unokaöcs
man	grandnephew	Hungarian	nagy-unokaöccse
man	grandnephew	Turkish	Yeğen
man	grandnephew	Turkish	yeğen
man	grandnephew	Turkish	kardeş_torunu
man	grandnephew	Turkish	yeğen_oğlu
man	grandnephew	Korean	조카
man	grandnephew	Korean	조카딸
man	grandnephew	Korean	조카의_아들
man	grandnephew	Korean	훌륭한_조카
man	grandnephew	Hebrew	אחיינים
man	grandnephew	Hebrew	בן_אחות
man	grandnephew	Hebrew	בן_אח
man	grandnephew	Hebrew	נכדן‎
man	grandnephew	Hebrew	אחיין
man	grandnephew	Hebrew	אחיין_ואחיינית
man	grandnephew	Hebrew	אחין_משנה
man	grandnephew	Hebrew	בני_אחיינים
man	grandnephew	Tagalog	Pamangkin
man	grandnephew	Tagalog	Pamangking_lalaki
man	grandnephew	Tagalog	Pamangkin_na_lalaki
man	grandnephew	Tagalog	Pamangking_lalaki_sa_ina
man	grandnephew	Tagalog	Step-nephew
man	grandnephew	Tagalog	Pamangkin_na_lalake
man	grandnephew	Tagalog	Lalaking_pamangkin
man	grandnephew	Tagalog	Pamangking_lalake_sa_ina
man	grandnephew	Tagalog	Nephews-in-law
man	grandnephew	Tagalog	Step_nephews
man	grandnephew	Tagalog	Step-nephews
man	grandnephew	Tagalog	Neveu
man	grandnephew	Tagalog	Lalakeng_pamangkin
man	grandnephew	Tagalog	Stepnephew
man	grandnephew	Tagalog	Sister-son
man	grandnephew	Tagalog	Pamangking_lalake
man	grandnephew	Tagalog	Nephew-in-law
man	grandnephew	Tagalog	Step-nieces
man	grandnephew	Tagalog	Pamangking_lalaki_sa_kasal
man	grandnephew	Tagalog	Pamangking_babae_sa_ama
man	grandnephew	Tagalog	Pamangking_lalake_sa_ama
man	grandnephew	Tagalog	Mga_pamangkin
man	grandnephew	Tagalog	Step-niece
man	grandnephew	Tagalog	Pamangkin_na_babai
man	grandnephew	Tagalog	Pamangking_lalaki_sa_ama
man	grandnephew	Tagalog	Pamangkin_sa_ama
man	grandnephew	Tagalog	Pamangkin_na_babae
man	grandnephew	Tagalog	Son-sister
man	grandnephew	Tagalog	Niece
man	grandnephew	Tagalog	Nieces
man	grandnephew	Tagalog	Step_nieces
man	grandnephew	Tagalog	Nieces-in-law
man	grandnephew	Tagalog	Daughter-sister
man	grandnephew	Tagalog	Sister_son
man	grandnephew	Tagalog	Pamangkin_sa_ina
man	grandnephew	Tagalog	Nephews
man	grandnephew	Tagalog	Nieces_in_law
man	grandnephew	Tagalog	Step_nephew
man	grandnephew	Tagalog	Sister-daughter
man	grandnephew	Tagalog	Stepnephews
man	grandnephew	Tagalog	Daughter_sister
man	grandnephew	Tagalog	Niece_in_law
man	grandnephew	Tagalog	Nephew
man	grandnephew	Tagalog	Sister_daughter
man	grandnephew	Tagalog	Babaeng_pamangkin
man	grandnephew	Tagalog	Sisterson
man	grandnephew	Tagalog	Niece-in-law
man	grandnephew	Tagalog	Pamangking_babae_sa_kasal
man	grandnephew	Tagalog	Step_niece
man	grandnephew	Tagalog	Babaing_pamangkin
man	grandnephew	Tagalog	Stepniece
man	grandnephew	Tagalog	Sonsister
man	grandnephew	Tagalog	Nephew_in_law
man	grandnephew	Tagalog	Sisterdaughter
man	grandnephew	Tagalog	Pamangking_babae_sa_ina
man	grandnephew	Tagalog	Son_sister
man	grandnephew	Tagalog	Nephews_in_law
man	grandnephew	Tagalog	Stepnieces
man	grandnephew	Tagalog	Daughtersister
man	grandnephew	Tagalog	apo_sa_pamangkin
man	grandniece	Finnish	sisarenpoika_tai_-tytär
man	grandniece	Finnish	veljentyttären_tytär
man	grandniece	Finnish	veljenpoika
man	grandniece	Finnish	sisarenpojan_tytär
man	grandniece	Finnish	veljenpojan_tytär
man	grandniece	Finnish	sisarenpoika
man	grandniece	Finnish	sisarentyttären_tytär
man	grandniece	Finnish	siskonpoika
man	grandniece	Finnish	sisaren-_tai_veljenpoika
man	grandniece	Finnish	suuri-sisarentytär
man	grandniece	Finnish	grandniece
man	grandniece	English	grandniece
man	grandniece	English	great-niece
man	grandniece	English	nibling
man	grandniece	English	niece-in-law
man	grandniece	English	niece_or_nephew
man	grandniece	English	nephew-in-law
man	grandniece	English	Nibling
man	grandniece	English	nephew_and_niece
man	grandniece	English	nephews
man	grandniece	English	great-nephew
man	grandniece	English	nephews_and_nieces
man	grandniece	English	nephew
man	grandniece	English	nephew_or_niece
man	grandniece	English	Nephew_and_niece
man	grandniece	English	sororal_niece_or_nephew
man	grandniece	English	sororal_nibling
man	grandniece	English	sororal_nephew_or_niece
man	grandniece	English	Grand-niece
man	grandniece	English	Great-Nephew
man	grandniece	English	Step-nephew
man	grandniece	English	Nephew_and_Niece
man	grandniece	English	Great_nephew
man	grandniece	English	Cousin-nephew
man	grandniece	English	Sister-son
man	grandniece	English	Nephew-in-law
man	grandniece	English	Nieble
man	grandniece	English	Grand_nephew
man	grandniece	English	Step-niece
man	grandniece	English	Half-niece
man	grandniece	English	Neice
man	grandniece	English	Great-grand-niece
man	grandniece	English	great-Niece
man	grandniece	English	Son-sister
man	grandniece	English	Cousin-grandnephew
man	grandniece	English	step-niece
man	grandniece	English	Half-nephew
man	grandniece	English	Niece_and_nephew
man	grandniece	English	Nieces
man	grandniece	English	Great_niece
man	grandniece	English	Sister_son
man	grandniece	English	Grand_niece
man	grandniece	English	Nephews
man	grandniece	English	Sister-daughter
man	grandniece	English	great-Nephew
man	grandniece	English	Grand-nephew
man	grandniece	English	Great-niece
man	grandniece	English	Sister_daughter
man	grandniece	English	Niblings
man	grandniece	English	Great-Niece
man	grandniece	English	Niece-in-law
man	grandniece	English	Great-grand-nephew
man	grandniece	English	Great-nephews
man	grandniece	English	Nephews_and_nieces
man	grandniece	English	Son_sister
man	grandniece	English	step-nephew
man	grandniece	English	Grandniece
man	grandniece	French	petite-nièce
man	grandniece	French	neveux_et_nièces
man	grandniece	French	neveu
man	grandniece	French	neveux
man	grandniece	French	neveu_et_nièce
man	grandniece	French	neveu_ou_nièce
man	grandniece	French	arrière-nièce
man	grandniece	Czech	neteř_nebo_synovec
man	grandniece	Czech	synovec
man	grandniece	Czech	synovec_nebo_neteř
man	grandniece	Czech	Synovec
man	grandniece	Czech	Praprasynovec
man	grandniece	Czech	Prasynovec
man	grandniece	Czech	praneteř
man	grandniece	Hungarian	unokaöcs
man	grandniece	Hungarian	nagy-unokahúga
man	grandniece	Hungarian	unokahúg
man	grandniece	Turkish	yeğen
man	grandniece	Turkish	Yeğen
man	grandniece	Turkish	yeğen_kızı
man	grandniece	Turkish	kardeş_torunu
man	grandniece	Korean	조카
man	grandniece	Korean	조카딸
man	grandniece	Korean	조카의_딸
man	grandniece	Korean	훌륭한_조카
man	grandniece	Hebrew	אחיינים
man	grandniece	Hebrew	בן_אחות
man	grandniece	Hebrew	בן_אח
man	grandniece	Hebrew	אחיין
man	grandniece	Hebrew	אחיין_ואחיינית
man	grandniece	Hebrew	דודנית
man	grandniece	Hebrew	אחיינית
man	grandniece	Tagalog	Pamangkin
man	grandniece	Tagalog	Pamangking_lalaki
man	grandniece	Tagalog	Pamangkin_na_lalaki
man	grandniece	Tagalog	Pamangking_lalaki_sa_ina
man	grandniece	Tagalog	Step-nephew
man	grandniece	Tagalog	Pamangkin_na_lalake
man	grandniece	Tagalog	Lalaking_pamangkin
man	grandniece	Tagalog	Pamangking_lalake_sa_ina
man	grandniece	Tagalog	Nephews-in-law
man	grandniece	Tagalog	Step_nephews
man	grandniece	Tagalog	Step-nephews
man	grandniece	Tagalog	Neveu
man	grandniece	Tagalog	Lalakeng_pamangkin
man	grandniece	Tagalog	Stepnephew
man	grandniece	Tagalog	Sister-son
man	grandniece	Tagalog	Pamangking_lalake
man	grandniece	Tagalog	Nephew-in-law
man	grandniece	Tagalog	Step-nieces
man	grandniece	Tagalog	Pamangking_lalaki_sa_kasal
man	grandniece	Tagalog	Pamangking_babae_sa_ama
man	grandniece	Tagalog	Pamangking_lalake_sa_ama
man	grandniece	Tagalog	Mga_pamangkin
man	grandniece	Tagalog	Step-niece
man	grandniece	Tagalog	Pamangkin_na_babai
man	grandniece	Tagalog	Pamangking_lalaki_sa_ama
man	grandniece	Tagalog	Pamangkin_sa_ama
man	grandniece	Tagalog	Pamangkin_na_babae
man	grandniece	Tagalog	Son-sister
man	grandniece	Tagalog	Niece
man	grandniece	Tagalog	Nieces
man	grandniece	Tagalog	Step_nieces
man	grandniece	Tagalog	Nieces-in-law
man	grandniece	Tagalog	Daughter-sister
man	grandniece	Tagalog	Sister_son
man	grandniece	Tagalog	Pamangkin_sa_ina
man	grandniece	Tagalog	Nephews
man	grandniece	Tagalog	Nieces_in_law
man	grandniece	Tagalog	Step_nephew
man	grandniece	Tagalog	Sister-daughter
man	grandniece	Tagalog	Stepnephews
man	grandniece	Tagalog	Daughter_sister
man	grandniece	Tagalog	Niece_in_law
man	grandniece	Tagalog	Nephew
man	grandniece	Tagalog	Sister_daughter
man	grandniece	Tagalog	Babaeng_pamangkin
man	grandniece	Tagalog	Sisterson
man	grandniece	Tagalog	Niece-in-law
man	grandniece	Tagalog	Pamangking_babae_sa_kasal
man	grandniece	Tagalog	Step_niece
man	grandniece	Tagalog	Babaing_pamangkin
man	grandniece	Tagalog	Stepniece
man	grandniece	Tagalog	Sonsister
man	grandniece	Tagalog	Nephew_in_law
man	grandniece	Tagalog	Sisterdaughter
man	grandniece	Tagalog	Pamangking_babae_sa_ina
man	grandniece	Tagalog	Son_sister
man	grandniece	Tagalog	Nephews_in_law
man	grandniece	Tagalog	Stepnieces
man	grandniece	Tagalog	Daughtersister
man	grandniece	Tagalog	apo_sa_pamangking_babae
man	grandniece	Tagalog	apo_sa_pamangkin
man	grandniece	Thai	หลานสาว
man	husband	Finnish	aviomies
man	husband	Finnish	mies
man	husband	Finnish	ukko
man	husband	Finnish	miehensä
man	husband	Finnish	siippa
man	husband	English	husband
man	husband	English	hubby
man	husband	English	married_man
man	husband	English	spouse
man	husband	English	Husbandistic
man	husband	English	Husban
man	husband	English	Hubbie
man	husband	English	Husbandism
man	husband	English	Husbandisms
man	husband	English	Husbandist
man	husband	English	Husband-in-law
man	husband	English	Husbandists
man	husband	English	Married_man
man	husband	French	mari
man	husband	French	époux
man	husband	French	marié
man	husband	French	petit_mari
man	husband	French	homme_marié
man	husband	Czech	manžel
man	husband	Czech	muž
man	husband	Czech	choť
man	husband	Czech	ženatý_muž
man	husband	Czech	manžílek
man	husband	Hungarian	férj
man	husband	Hungarian	nős_férfi
man	husband	Turkish	koca
man	husband	Turkish	Zevç
man	husband	Turkish	Koca
man	husband	Turkish	eş
man	husband	Turkish	evli_bir_adam
man	husband	Korean	남편
man	husband	Korean	사위
man	husband	Korean	양반
man	husband	Korean	가부
man	husband	Korean	낭군
man	husband	Korean	서방
man	husband	Korean	부군
man	husband	Korean	결혼_한_사람
man	husband	Tamil	கணவன்
man	husband	Tamil	கணவர்
man	husband	Tamil	அம்படையன்
man	husband	Hebrew	בעל
man	husband	Hebrew	בַּעַל
man	husband	Hebrew	איש
man	husband	Hebrew	אִישׁ
man	husband	Hebrew	גבר_נשוי
man	husband	Tagalog	asawa
man	husband	Tagalog	kasal_tao
man	husband	Thai	สามี
man	husband	Thai	พระสวามี
man	husband	Thai	ผัว
man	husband	Thai	ฝาละมี
man	husband	Thai	สวามี
man	husband	Thai	พระสามี
man	husband	Thai	พระภัสดา
man	husband	Armenian	ամուսին
man	husband	Armenian	մարդ
man	Logos	Finnish	Logos
man	Logos	Finnish	Logoskäsite
man	Logos	Finnish	poika
man	Logos	Finnish	logot
man	Logos	Finnish	Sana
man	Logos	Finnish	Poika
man	Logos	English	Logos
man	Logos	English	son
man	Logos	English	Son
man	Logos	English	Word
man	Logos	English	logos
man	Logos	English	Λόγος
man	Logos	English	Loghos
man	Logos	English	God_the_Word
man	Logos	English	Logos,_The
man	Logos	English	Fire_of_knowledge
man	Logos	English	Logoi
man	Logos	French	fils
man	Logos	French	Logos
man	Logos	French	Parole_de_Dieu
man	Logos	French	logos
man	Logos	French	fiston
man	Logos	Czech	Logos
man	Logos	Czech	logos
man	Logos	Czech	syn
man	Logos	Czech	Syn
man	Logos	Czech	loga
man	Logos	Czech	syna
man	Logos	Hungarian	logosz
man	Logos	Hungarian	logos
man	Logos	Hungarian	fia
man	Logos	Turkish	Deyi
man	Logos	Turkish	Logos
man	Logos	Turkish	logolar
man	Logos	Turkish	oğul
man	Logos	Turkish	oğlu
man	Logos	Korean	아들
man	Logos	Korean	로고스
man	Logos	Korean	자식
man	Logos	Korean	아들내미
man	Logos	Korean	로고
man	Logos	Tamil	மகன்
man	Logos	Hebrew	לוגוס
man	Logos	Hebrew	הַבֵּן
man	Logos	Hebrew	בן
man	Logos	Hebrew	לוגוים
man	Logos	Hebrew	בנים
man	Logos	Tagalog	Logos
man	Logos	Tagalog	logo
man	Logos	Tagalog	anak
man	Logos	Thai	ลูกชาย
man	Logos	Thai	บุตรชาย
man	Logos	Thai	พระโอรส
man	Logos	Thai	พระราชโอรส
man	Logos	Thai	พระบุตร
man	Logos	Armenian	Լոգոս
man	Logos	Armenian	բան
man	Logos	Armenian	որդի
man	nephew	Finnish	veljenpoika
man	nephew	Finnish	sisarenpoika
man	nephew	Finnish	siskonpoika
man	nephew	Finnish	sisarenpoika_tai_-tytär
man	nephew	Finnish	sisaren-_tai_veljenpoika
man	nephew	English	nephew
man	nephew	English	step-niece
man	nephew	English	niece-in-law
man	nephew	English	nibling
man	nephew	English	niece_or_nephew
man	nephew	English	nephew-in-law
man	nephew	English	Nibling
man	nephew	English	nephew_and_niece
man	nephew	English	nephews
man	nephew	English	nephews_and_nieces
man	nephew	English	nephew_or_niece
man	nephew	English	Nephew_and_niece
man	nephew	English	sororal_niece_or_nephew
man	nephew	English	sororal_nibling
man	nephew	English	great-niece
man	nephew	English	sororal_nephew_or_niece
man	nephew	English	Grand-niece
man	nephew	English	Great-Nephew
man	nephew	English	Step-nephew
man	nephew	English	Nephew_and_Niece
man	nephew	English	Great_nephew
man	nephew	English	Cousin-nephew
man	nephew	English	Sister-son
man	nephew	English	Nephew-in-law
man	nephew	English	Nieble
man	nephew	English	Grand_nephew
man	nephew	English	Step-niece
man	nephew	English	Half-niece
man	nephew	English	Neice
man	nephew	English	Great-grand-niece
man	nephew	English	great-Niece
man	nephew	English	Son-sister
man	nephew	English	Cousin-grandnephew
man	nephew	English	Half-nephew
man	nephew	English	Niece_and_nephew
man	nephew	English	Nieces
man	nephew	English	Great_niece
man	nephew	English	Sister_son
man	nephew	English	Grand_niece
man	nephew	English	Nephews
man	nephew	English	Sister-daughter
man	nephew	English	great-Nephew
man	nephew	English	Grand-nephew
man	nephew	English	Nephew
man	nephew	English	Sister_daughter
man	nephew	English	Niblings
man	nephew	English	Great-Niece
man	nephew	English	Niece-in-law
man	nephew	English	Great-grand-nephew
man	nephew	English	Great-nephews
man	nephew	English	Nephews_and_nieces
man	nephew	English	Son_sister
man	nephew	English	step-nephew
man	nephew	French	neveu
man	nephew	French	neveux_et_nièces
man	nephew	French	neveux
man	nephew	French	neveu_et_nièce
man	nephew	French	neveu_ou_nièce
man	nephew	French	neveu_fraternel
man	nephew	French	neveu_sororel
man	nephew	Czech	synovec
man	nephew	Czech	neteř_nebo_synovec
man	nephew	Czech	synovec_nebo_neteř
man	nephew	Czech	Synovec
man	nephew	Czech	Praprasynovec
man	nephew	Czech	Prasynovec
man	nephew	Hungarian	unokaöcs
man	nephew	Hungarian	unokaöccse
man	nephew	Turkish	yeğen
man	nephew	Turkish	Yeğen
man	nephew	Turkish	yeğeni
man	nephew	Korean	조카
man	nephew	Korean	조카딸
man	nephew	Hebrew	אחיין
man	nephew	Hebrew	אחיינים
man	nephew	Hebrew	אַחְיָן
man	nephew	Hebrew	בן_אחות
man	nephew	Hebrew	בן_אח
man	nephew	Hebrew	אחיין_ואחיינית
man	nephew	Tagalog	Pamangkin
man	nephew	Tagalog	Pamangking_lalaki
man	nephew	Tagalog	Pamangkin_na_lalaki
man	nephew	Tagalog	Pamangking_lalaki_sa_ina
man	nephew	Tagalog	Step-nephew
man	nephew	Tagalog	Pamangkin_na_lalake
man	nephew	Tagalog	Lalaking_pamangkin
man	nephew	Tagalog	Pamangking_lalake_sa_ina
man	nephew	Tagalog	Nephews-in-law
man	nephew	Tagalog	Step_nephews
man	nephew	Tagalog	Step-nephews
man	nephew	Tagalog	Neveu
man	nephew	Tagalog	Lalakeng_pamangkin
man	nephew	Tagalog	Stepnephew
man	nephew	Tagalog	Sister-son
man	nephew	Tagalog	Pamangking_lalake
man	nephew	Tagalog	Nephew-in-law
man	nephew	Tagalog	Step-nieces
man	nephew	Tagalog	Pamangking_lalaki_sa_kasal
man	nephew	Tagalog	Pamangking_babae_sa_ama
man	nephew	Tagalog	Pamangking_lalake_sa_ama
man	nephew	Tagalog	Mga_pamangkin
man	nephew	Tagalog	Step-niece
man	nephew	Tagalog	Pamangkin_na_babai
man	nephew	Tagalog	Pamangking_lalaki_sa_ama
man	nephew	Tagalog	Pamangkin_sa_ama
man	nephew	Tagalog	Pamangkin_na_babae
man	nephew	Tagalog	Son-sister
man	nephew	Tagalog	Niece
man	nephew	Tagalog	Nieces
man	nephew	Tagalog	Step_nieces
man	nephew	Tagalog	Nieces-in-law
man	nephew	Tagalog	Daughter-sister
man	nephew	Tagalog	Sister_son
man	nephew	Tagalog	Pamangkin_sa_ina
man	nephew	Tagalog	Nephews
man	nephew	Tagalog	Nieces_in_law
man	nephew	Tagalog	Step_nephew
