synset	hyponym	lang	gloss
female	filly	Czech	kobylka
female	filly	Czech	klisen
female	filly	Turkish	kısrak
female	filly	Hungarian	fruska
female	filly	Hungarian	fillies
female	filly	Hebrew	סיחה
female	filly	Korean	말괄량이
female	filly	Tagalog	bisiro
female	filly	Tagalog	fillies
female	filly	Thai	ลูกม้าตัวเมีย
female	hen	English	hen
female	hen	French	poule
female	hen	Finnish	naaras-
female	hen	Thai	แม่พันธุ์สัตว์น้ำ
woman	aunt	English	aunt
woman	aunt	English	paternal_aunt
woman	aunt	English	great-aunt
woman	aunt	English	aunty
woman	aunt	English	auntie
woman	aunt	English	aunt_by_marriage
woman	aunt	English	grandaunt
woman	aunt	English	father's_sister
woman	aunt	English	aunt-in-law
woman	aunt	English	Grandaunt
woman	aunt	English	Paternal_Aunt
woman	aunt	English	Grand_aunt
woman	aunt	English	Great_aunt
woman	aunt	English	Greataunt
woman	aunt	English	Great-grand-aunt
woman	aunt	English	Aunts
woman	aunt	English	Aunt-in-law
woman	aunt	English	Paternal_aunt
woman	aunt	English	Grand-aunt
woman	aunt	English	Aunties
woman	aunt	English	Great-grandaunt
woman	aunt	English	Great-aunt
woman	aunt	English	Praternal_aunt
woman	aunt	French	tante
woman	aunt	French	tatie
woman	aunt	French	tantine
woman	aunt	French	tante_paternelle
woman	aunt	French	tata
woman	aunt	French	grand-tante
woman	aunt	French	grande_tante
woman	aunt	French	grande-tante
woman	aunt	French	tante_par_alliance
woman	aunt	Finnish	täti
woman	aunt	Finnish	isotäti
woman	aunt	Finnish	isän_sisar
woman	aunt	Finnish	isänpuoleinen_täti
woman	aunt	Finnish	isän_sisko
woman	aunt	Turkish	hala
woman	aunt	Turkish	teyze
woman	aunt	Turkish	yenge
woman	aunt	Turkish	Hala
woman	aunt	Turkish	bibi
woman	aunt	Turkish	eme
woman	aunt	Turkish	aunty
woman	aunt	Turkish	teyzeciğim
woman	aunt	Czech	teta
woman	aunt	Czech	prateta
woman	aunt	Czech	Praprateta
woman	aunt	Czech	Prateta
woman	aunt	Czech	tetička
woman	aunt	Hungarian	nagynéni
woman	aunt	Hungarian	apai_nagynéni
woman	aunt	Hungarian	tánti
woman	aunt	Hungarian	néni
woman	aunt	Hungarian	nagynénje
woman	aunt	Hungarian	nénike
woman	aunt	Hebrew	דּוֹדָה‎
woman	aunt	Hebrew	אחות_האב
woman	aunt	Hebrew	אחות_אבא
woman	aunt	Hebrew	דודה_מצד_האב
woman	aunt	Hebrew	דודה
woman	aunt	Korean	이모
woman	aunt	Korean	고모
woman	aunt	Korean	아운_티
woman	aunt	Korean	아주머니
woman	aunt	Korean	아줌마
woman	aunt	Tamil	அத்தை_பெரியம்மா
woman	aunt	Tamil	சித்தி
woman	aunt	Tamil	அத்தை
woman	aunt	Tagalog	Tiyahin-sa-batas
woman	aunt	Tagalog	Tiyang
woman	aunt	Tagalog	Aunt_in_law
woman	aunt	Tagalog	Tiya_sa_batas
woman	aunt	Tagalog	Tiyay
woman	aunt	Tagalog	Tsang
woman	aunt	Tagalog	Tiyahin_sa_batas
woman	aunt	Tagalog	Aunt-in-law
woman	aunt	Tagalog	Tiya-sa-batas
woman	aunt	Tagalog	Tiya
woman	aunt	Tagalog	Ale
woman	aunt	Tagalog	Tiyahin
woman	aunt	Tagalog	tiyahin
woman	aunt	Tagalog	aunty
woman	aunt	Tagalog	auntie
woman	aunt	Thai	น้า
woman	aunt	Armenian	հորաքույր
woman	aunt	Armenian	մորաքույր
woman	aunt	Armenian	քեռակին
woman	aunt	Armenian	հորաքրոջ
woman	call_girl	English	call_girl
woman	call_girl	English	escort
woman	call_girl	English	Callgirl
woman	call_girl	English	Luxury_prostitute
woman	call_girl	English	Luxury_prostitution
woman	call_girl	English	Outcall
woman	call_girl	English	Call_girls
woman	call_girl	English	Incall
woman	call_girl	English	Female_escort
woman	call_girl	English	Escort_prostitute
woman	call_girl	English	Outcall_service
woman	call_girl	English	Call_Girl
woman	call_girl	English	Call-girl
woman	call_girl	English	Escort_prostitution
woman	call_girl	English	Escort
woman	call_girl	English	Out_call
woman	call_girl	French	call_girl
woman	call_girl	French	call-girl
woman	call_girl	French	Escort_girl
woman	call_girl	French	Callgirl
woman	call_girl	French	Call-girl
woman	call_girl	French	Escort_Girl
woman	call_girl	French	call-girls
woman	call_girl	French	callgirl
woman	call_girl	Finnish	puhelintyttö
woman	call_girl	Finnish	callgirl
woman	call_girl	Finnish	puhelun_tyttö
woman	call_girl	Finnish	call_girl
woman	call_girl	Czech	prostitutka
woman	call_girl	Czech	společnice
woman	call_girl	Czech	call-girl
woman	call_girl	Czech	volání_dívky
woman	call_girl	Czech	call_girl
woman	call_girl	Turkish	callgirl
woman	call_girl	Turkish	çağrı_kız
woman	call_girl	Turkish	kız_aramak
woman	call_girl	Turkish	telekız
woman	call_girl	Turkish	çağrı_kızlar
woman	call_girl	Hungarian	call_girl
woman	call_girl	Hungarian	call-girl
woman	call_girl	Hungarian	callgirl
woman	call_girl	Hungarian	hívás_lányok
woman	call_girl	Hebrew	נערת_טלפון
woman	call_girl	Hebrew	callgirl
woman	call_girl	Hebrew	קורא_ילדה
woman	call_girl	Hebrew	נערת_ליווי
woman	call_girl	Hebrew	נערות_ליווי
woman	call_girl	Korean	콜걸
woman	call_girl	Korean	콜_걸
woman	call_girl	Korean	여자_전화
woman	call_girl	Tagalog	callgirl
woman	call_girl	Tagalog	puta
woman	call_girl	Tagalog	tawag_batang_babae
woman	call_girl	Tagalog	tumawag_sa_batang_babae
woman	call_girl	Thai	นางโทรศัพท์
woman	milkmaid	English	milkmaid
woman	milkmaid	English	dairymaid
woman	milkmaid	English	milk_maid
woman	milkmaid	English	Cow_maid
woman	milkmaid	English	Milk_maid
woman	milkmaid	English	Milkmaids
woman	milkmaid	French	trayeuse
woman	milkmaid	French	laitière
woman	milkmaid	French	fille_de_laiterie
woman	milkmaid	Finnish	karjakko
woman	milkmaid	Finnish	navettapiika
woman	milkmaid	Finnish	meijerikkö
woman	milkmaid	Czech	dojička
woman	milkmaid	Czech	dairymaid
woman	milkmaid	Turkish	sütçü_kız
woman	milkmaid	Turkish	sütçü
woman	milkmaid	Hungarian	fejőlány
woman	milkmaid	Hungarian	fejőleány
woman	milkmaid	Hungarian	dairymaid
woman	milkmaid	Hebrew	רפתנית
woman	milkmaid	Hebrew	חלבנית
woman	milkmaid	Korean	젖짜는_여자
woman	milkmaid	Korean	dairymaid
woman	milkmaid	Korean	젖_짜는_여자
woman	milkmaid	Tagalog	milkmaid
woman	milkmaid	Tagalog	dairymaid
woman	milkmaid	Thai	หญิงรีดนมวัว
woman	milkmaid	Thai	คนงานหญิงฟาร์มโคนม
woman	milkmaid	Armenian	կթվորուհի
woman	daughter	English	daughter
woman	daughter	English	girl
woman	daughter	English	child
woman	daughter	English	Daughters
woman	daughter	English	Daughterhood
woman	daughter	French	fille
woman	daughter	French	Fille
woman	daughter	French	Petite-fille
woman	daughter	French	filles
woman	daughter	Finnish	tytär
woman	daughter	Finnish	tyttö
woman	daughter	Finnish	tytärtä
woman	daughter	Czech	dcera
woman	daughter	Czech	dcery
woman	daughter	Turkish	kız
woman	daughter	Turkish	kızı
woman	daughter	Turkish	kız_evlat
woman	daughter	Hungarian	lány
woman	daughter	Hungarian	lánya
woman	daughter	Hebrew	בת
woman	daughter	Hebrew	בַּת
woman	daughter	Hebrew	בַּת
woman	daughter	Hebrew	ברתא
woman	daughter	Hebrew	בנות
woman	daughter	Korean	딸
woman	daughter	Korean	딸내미
woman	daughter	Korean	자녀
woman	daughter	Korean	처녀
woman	daughter	Korean	따님
woman	daughter	Tamil	மகள்
woman	daughter	Tagalog	anak_na_babae
woman	daughter	Tagalog	anak
woman	daughter	Tagalog	iha
woman	daughter	Thai	ลูกสาว
woman	daughter	Thai	พระธิดา
woman	daughter	Thai	กุลธิดา
woman	daughter	Thai	ธิดา
woman	daughter	Thai	บุตรหญิง
woman	daughter	Thai	บุตรี
woman	daughter	Thai	ลูกหญิง
woman	daughter	Thai	บุตรสาว
woman	daughter	Armenian	աղջիկ
woman	daughter	Armenian	դուստր
woman	femme_fatale	English	femme_fatale
woman	femme_fatale	English	siren
woman	femme_fatale	English	enchantress
woman	femme_fatale	English	temptress
woman	femme_fatale	English	Delilah
woman	femme_fatale	English	man-eater
woman	femme_fatale	English	Homme-fatale
woman	femme_fatale	English	Femme-fatale
woman	femme_fatale	English	Homme_fatale
woman	femme_fatale	English	Femme_fatal
woman	femme_fatale	English	Homme_fatal
woman	femme_fatale	English	Femme_Fetale
woman	femme_fatale	English	Femme-Fatale
woman	femme_fatale	English	Fem_fetale
woman	femme_fatale	English	Poison_women
woman	femme_fatale	English	Femmes_fatales
woman	femme_fatale	English	Temptress
woman	femme_fatale	French	femme_fatale
woman	femme_fatale	French	sirène
woman	femme_fatale	French	tentatrice
woman	femme_fatale	French	Femmes_Fatales
woman	femme_fatale	French	Femme_fatale
woman	femme_fatale	French	Femme_Fatale
woman	femme_fatale	French	Dalila
woman	femme_fatale	French	vamp
woman	femme_fatale	Finnish	viettelijätär
woman	femme_fatale	Finnish	Femme_fatale
woman	femme_fatale	Finnish	seireeni
woman	femme_fatale	Finnish	Vamppi
woman	femme_fatale	Finnish	femme_fatale
woman	femme_fatale	Finnish	kohtalokas_nainen
woman	femme_fatale	Finnish	Delila
woman	femme_fatale	Finnish	lumoojatar
woman	femme_fatale	Turkish	Femme_fatale
woman	femme_fatale	Turkish	femme_fatale
woman	femme_fatale	Turkish	baştan_çıkaran_kadın
woman	femme_fatale	Turkish	baştan_çıkarıcı
woman	femme_fatale	Czech	Femme_fatale
woman	femme_fatale	Czech	Osudová_žena
woman	femme_fatale	Czech	femme_fatale
woman	femme_fatale	Czech	svůdnice
woman	femme_fatale	Czech	svůdkyně
woman	femme_fatale	Hungarian	femme_fatale
woman	femme_fatale	Hungarian	csábító
woman	femme_fatale	Hungarian	kísértő_nő
woman	femme_fatale	Hebrew	פאם_פאטאל
woman	femme_fatale	Hebrew	פאם_פטאל
woman	femme_fatale	Hebrew	מפתה
woman	femme_fatale	Korean	팜므_파탈
woman	femme_fatale	Korean	팜_파탈
woman	femme_fatale	Korean	옴므_파탈
woman	femme_fatale	Korean	옴파탈
woman	femme_fatale	Korean	팜므파탈
woman	femme_fatale	Korean	팜파탈
woman	femme_fatale	Korean	옴므파탈
woman	femme_fatale	Korean	매력적
woman	femme_fatale	Korean	유혹하는_여자
woman	femme_fatale	Korean	요부
woman	femme_fatale	Korean	마녀
woman	femme_fatale	Tagalog	femme_fatale
woman	femme_fatale	Tagalog	manunukso
woman	queen	English	queen
woman	queen	English	queen_regnant
woman	queen	English	empress_regnant
woman	queen	English	female_monarch
woman	queen	English	Queen
woman	queen	English	Empress_regnant
woman	queen	English	Queens_regnant
woman	queen	English	HM_The_Queen
woman	queen	English	Queen_Regnant
woman	queen	English	Emperor_regnant
woman	queen	English	Empress_Regnant
woman	queen	English	List_of_current_queens_regnant
woman	queen	English	Reigning_Queen
woman	queen	English	Queen_in_her_own_right
woman	queen	English	Queen-regnant
woman	queen	French	reine
woman	queen	French	reine_régnante
woman	queen	French	impératrice_régnante
woman	queen	French	femelle_monarque
woman	queen	French	dame
woman	queen	Finnish	kuningatar
woman	queen	Finnish	Kuningatar
woman	queen	Finnish	hallitseva_kuningatar
woman	queen	Finnish	naishallitsija
woman	queen	Finnish	keisarinna_hallitseva
woman	queen	Finnish	naaras_hallitsija
woman	queen	Turkish	kraliçe
woman	queen	Turkish	Kraliçe
woman	queen	Turkish	Ece_nedir
woman	queen	Turkish	kraliçe_regnant
woman	queen	Turkish	kadın_hükümdar
woman	queen	Czech	královna
woman	queen	Czech	královna_vládnoucí
woman	queen	Czech	Královna
woman	queen	Czech	Seznam_vládnoucích_královen
woman	queen	Czech	samice_monarcha
woman	queen	Czech	císařovny_vládnoucí
woman	queen	Hungarian	királynő
woman	queen	Hungarian	királyné_uralkodó
woman	queen	Hungarian	női_uralkodó
woman	queen	Hungarian	császárnő_uralkodó
woman	queen	Hebrew	מלכה
woman	queen	Hebrew	מַלְכָּה‎
woman	queen	Hebrew	המלכה_האם
woman	queen	Hebrew	נקבת_שליט
woman	queen	Hebrew	המלכה_regnant
woman	queen	Hebrew	הקיסרית_regnant
woman	queen	Korean	여왕
woman	queen	Korean	황후_皇后
woman	queen	Korean	여왕_女王
woman	queen	Korean	녀왕
woman	queen	Korean	여주
woman	queen	Korean	여성_바둑
woman	queen	Korean	여왕_통치하는
woman	queen	Tamil	அரசி
woman	queen	Tagalog	queen_naghahari
woman	queen	Tagalog	haribini
woman	queen	Tagalog	hariginang
woman	queen	Tagalog	reyna
woman	queen	Tagalog	emperatris_naghahari
woman	queen	Tagalog	babae_reyna
woman	queen	Thai	พระราชินี
woman	queen	Thai	ราชินี
woman	queen	Thai	สมเด็จพระราชินีนาถ
woman	queen	Thai	พระราชินีนาถ
woman	queen	Thai	สมเด็จพระบรมราชินีนาถ
woman	queen	Armenian	թագուհի
woman	queen	Armenian	իշխող_թագուհի
woman	mother	English	mother
woman	mother	English	Mothers
woman	mother	English	birth_mother
woman	mother	English	mum
woman	mother	English	mom
woman	mother	English	birthmother
woman	mother	English	mothering
woman	mother	English	female_parent
woman	mother	English	Biological_mother
woman	mother	English	Mamas
woman	mother	English	mommy
woman	mother	English	Maternaty
woman	mother	English	Mom
woman	mother	English	Mothered
woman	mother	English	Moms
woman	mother	English	motherhood
woman	mother	English	Birth_mother
woman	mother	English	Birthmother
woman	mother	English	Maternal_figure
woman	mother	English	Maternal_ancestor
woman	mother	English	Mothering
woman	mother	English	Motherly
woman	mother	English	Motherhoods
woman	mother	English	Mother_hood
woman	mother	French	mère
woman	mother	French	maman
woman	mother	French	enfant_de
woman	mother	French	fils_de
woman	mother	French	fille_de
woman	mother	French	Materner
woman	mother	French	Maternel
woman	mother	French	Mère_de_famille
woman	mother	French	parent_femelle
woman	mother	French	mère_biologique
woman	mother	French	mères
woman	mother	Finnish	äiti
woman	mother	Finnish	naispuolinen_vanhempi
woman	mother	Finnish	emo
woman	mother	Finnish	Mama
woman	mother	Finnish	Äitipuoli
woman	mother	Finnish	emon
woman	mother	Finnish	syntymästään_äitinsä
woman	mother	Turkish	anne
woman	mother	Turkish	Anne
woman	mother	Turkish	ANA
woman	mother	Turkish	Ana
woman	mother	Turkish	Annelerimiz
woman	mother	Turkish	Annenin_önemi
woman	mother	Turkish	Annelik
woman	mother	Turkish	dişi_ebeveyn
woman	mother	Czech	matka
woman	mother	Czech	maminka
woman	mother	Czech	máma
woman	mother	Czech	Maminka
woman	mother	Czech	Mamka
woman	mother	Czech	Mateřství
woman	mother	Czech	Máma
woman	mother	Czech	ženské_mateřské
woman	mother	Czech	matky
woman	mother	Hungarian	anya
woman	mother	Hungarian	Anya
woman	mother	Hungarian	nőivarú_szülő
woman	mother	Hungarian	anyja
woman	mother	Hungarian	anyák
woman	mother	Hebrew	אם
woman	mother	Hebrew	אמהות
woman	mother	Hebrew	אֵם
woman	mother	Hebrew	אהבת_אם
woman	mother	Hebrew	אימא
woman	mother	Hebrew	אמא
woman	mother	Hebrew	אימהות
woman	mother	Hebrew	הורה_ממין_נקבה
woman	mother	Korean	어머니
woman	mother	Korean	모친
woman	mother	Korean	어머님
woman	mother	Korean	어미
woman	mother	Korean	엄마
woman	mother	Korean	친어머니
woman	mother	Korean	친모
woman	mother	Korean	모성
woman	mother	Korean	친어미
woman	mother	Korean	친엄마
woman	mother	Korean	여성_상위
woman	mother	Korean	모
woman	mother	Korean	어멈
woman	mother	Korean	생모
woman	mother	Korean	가모
woman	mother	Korean	부모
woman	mother	Tamil	தாய்
woman	mother	Tamil	அம்மா
woman	mother	Tamil	பெற்றவர்
woman	mother	Tamil	அன்னை
woman	mother	Tamil	அம்மா_என்னும்_சொல்_தோன்றியவிதம்
woman	mother	Tagalog	Ina
woman	mother	Tagalog	ina
woman	mother	Tagalog	Pagka-ina
woman	mother	Tagalog	Step-mom
woman	mother	Tagalog	Stepmom
woman	mother	Tagalog	Step_mother
woman	mother	Tagalog	Madre
woman	mother	Tagalog	Nanay
woman	mother	Tagalog	Ina_sa_turing
woman	mother	Tagalog	Inang
woman	mother	Tagalog	Mother
woman	mother	Tagalog	Nanay-nanayan
woman	mother	Tagalog	Inay-inayan
woman	mother	Tagalog	Stepmother
woman	mother	Tagalog	Motherhood
woman	mother	Tagalog	Ima
woman	mother	Tagalog	Inay
woman	mother	Tagalog	Inang_hakbang
woman	mother	Tagalog	Ina-inahan
woman	mother	Tagalog	Mum
woman	mother	Tagalog	Mommy
woman	mother	Tagalog	Mom
woman	mother	Tagalog	Mader
woman	mother	Tagalog	Step_mom
woman	mother	Tagalog	Pagkaina
woman	mother	Tagalog	Step-mother
woman	mother	Tagalog	kapanganakan_ina
woman	mother	Tagalog	babae_magulang
woman	mother	Thai	มารดา
woman	mother	Thai	แม่
woman	mother	Thai	เเม่
woman	mother	Armenian	Մայրություն
woman	mother	Armenian	մայր
woman	fishmonger	English	fishmonger
woman	fishmonger	English	fishwife
woman	fishmonger	English	fishlass
woman	fishmonger	English	fish-fag
woman	fishmonger	English	fishwoman
woman	fishmonger	English	Fish_wife
woman	fishmonger	English	Fish_fag
woman	fishmonger	English	Fishwife's_tongue
woman	fishmonger	English	Fishmongers
woman	fishmonger	English	Fishwoman
woman	fishmonger	English	Fish_monger
woman	fishmonger	French	poissonnier
woman	fishmonger	French	poissonnière
woman	fishmonger	French	poissarde
woman	fishmonger	French	Poissonniers
woman	fishmonger	French	poissonnerie
woman	fishmonger	French	marchande_de_poisson
woman	fishmonger	French	poissonniers
woman	fishmonger	Finnish	kalakauppias
woman	fishmonger	Finnish	fishwife
woman	fishmonger	Finnish	kala_monger
woman	fishmonger	Finnish	kalakaupan
woman	fishmonger	Finnish	kirvesmiehiä
woman	fishmonger	Turkish	balıkçı
woman	fishmonger	Turkish	balıkçı_kadın
woman	fishmonger	Turkish	balık_satıcısı
woman	fishmonger	Czech	prodavačka_ryb
woman	fishmonger	Czech	fishmongers
woman	fishmonger	Czech	obchodník_s_rybami
woman	fishmonger	Czech	rybami
woman	fishmonger	Hungarian	halaskofa
woman	fishmonger	Hungarian	halárus
woman	fishmonger	Hungarian	halkereskedő
woman	fishmonger	Hungarian	halárusokra
woman	fishmonger	Hungarian	hal_kereskedő
woman	fishmonger	Hebrew	מוכר_דגים
woman	fishmonger	Hebrew	מוכרי_דגים
woman	fishmonger	Hebrew	אשת_דייג
woman	fishmonger	Hebrew	מנבלת_פיה
woman	fishmonger	Hebrew	מוכרת_דגים
woman	fishmonger	Korean	생선_장수
woman	fishmonger	Korean	fishmongers
woman	fishmonger	Korean	입이_사나운_여자
woman	fishmonger	Tagalog	masamang_asawa
woman	fishmonger	Tagalog	tindero_ng_isda
woman	fishmonger	Tagalog	fishmongers
woman	fishmonger	Thai	คนขายปลา
woman	fishmonger	Armenian	ձկնավաճառ
woman	girlfriend	English	girlfriend
woman	girlfriend	English	girl
woman	girlfriend	English	lady_friend
woman	girlfriend	English	girl_friend
woman	girlfriend	English	gf
woman	girlfriend	English	GF
woman	girlfriend	English	Girl_Friend
woman	girlfriend	English	Ladyfriend
woman	girlfriend	English	Girl-friend
woman	girlfriend	English	Female_sweetheart
woman	girlfriend	English	Womanfriend
woman	girlfriend	English	Girl_friend
woman	girlfriend	English	Best_Girlfriend
woman	girlfriend	French	amie
woman	girlfriend	French	petite_amie
woman	girlfriend	French	femme
woman	girlfriend	French	Petite_amie
woman	girlfriend	French	petite_copine
woman	girlfriend	French	copine
woman	girlfriend	French	fille
woman	girlfriend	French	servante
woman	girlfriend	French	blonde
woman	girlfriend	French	partenaire
woman	girlfriend	French	compagne
woman	girlfriend	French	nana
woman	girlfriend	French	meuf
woman	girlfriend	French	chérie
woman	girlfriend	French	jeune_fille
woman	girlfriend	French	fi
woman	girlfriend	Finnish	tyttöystävä
woman	girlfriend	Finnish	naisystävä
woman	girlfriend	Finnish	tyttökaveri
woman	girlfriend	Finnish	piika
woman	girlfriend	Finnish	ystävätär
woman	girlfriend	Finnish	tyttö
woman	girlfriend	Czech	přítelkyně
woman	girlfriend	Czech	holka
woman	girlfriend	Turkish	kız_arkadaş
woman	girlfriend	Turkish	bayan_arkadaş
woman	girlfriend	Turkish	kız_arkadaşı
woman	girlfriend	Turkish	kız
woman	girlfriend	Hungarian	barátnő
woman	girlfriend	Hungarian	szolgálónő
woman	girlfriend	Hungarian	szolga
woman	girlfriend	Hungarian	barátnője
woman	girlfriend	Hungarian	lány
woman	girlfriend	Hungarian	hölgy_ismerősnek
woman	girlfriend	Hebrew	בת-זוג_לחיים
woman	girlfriend	Hebrew	חברה_לחיים
woman	girlfriend	Hebrew	חֲבֵרָה‎
woman	girlfriend	Hebrew	חברה
woman	girlfriend	Hebrew	ידידה
woman	girlfriend	Hebrew	הילדה
woman	girlfriend	Korean	여자친구
woman	girlfriend	Korean	여자_친구
woman	girlfriend	Korean	애인
woman	girlfriend	Korean	걸프렌드
woman	girlfriend	Korean	여친
woman	girlfriend	Korean	녀애인
woman	girlfriend	Korean	연인
woman	girlfriend	Tamil	பெண்_நண்பர்
woman	girlfriend	Tagalog	kasintahang_babae
woman	girlfriend	Tagalog	pangbabae_kaibigan
woman	girlfriend	Tagalog	batang_babae
woman	girlfriend	Tagalog	kasintahan
woman	girlfriend	Thai	แฟนสาว
woman	girlfriend	Thai	หญิงคนรัก
woman	girlfriend	Thai	เพื่อนหญิง
woman	girlfriend	Thai	แฟน
woman	girlfriend	Armenian	ընկերուհի
woman	housewife	English	housewife
woman	housewife	English	homemaker
woman	housewife	English	woman_of_the_house
woman	housewife	English	lady_of_the_house
woman	housewife	English	Stay-at-home_mum
woman	housewife	English	Housewifes
woman	housewife	English	Huswife
woman	housewife	English	House_wife
woman	housewife	English	Stay-at-home_mother
woman	housewife	English	Stay_at_home_mom
woman	housewife	English	Hausfrau
woman	housewife	English	House_wifes
woman	housewife	English	Domestic_engineer
woman	housewife	English	Stay_at_home_mum
woman	housewife	English	Domestic_engineers
woman	housewife	English	Housewives
woman	housewife	English	Homemaker
woman	housewife	English	Huswifes
woman	housewife	English	Stay-at-home_mom
woman	housewife	English	House_wives
woman	housewife	English	Swedish_housewife
woman	housewife	English	Stay-at-home_moms
woman	housewife	English	Huswives
woman	housewife	English	Domestic_engineering
woman	housewife	English	Full-time_mother
woman	housewife	English	Home_makers
woman	housewife	English	House-wives
woman	housewife	English	Jiatingzhufu
woman	housewife	English	Homemakers
woman	housewife	French	femme_au_foyer
woman	housewife	French	Femmes_au_foyer
woman	housewife	French	maîtresse_de_maison
woman	housewife	French	Personnes_au_foyer
woman	housewife	French	personne_au_foyer
woman	housewife	French	Mère_au_foyer
woman	housewife	French	Homme_au_foyer
woman	housewife	French	Personne_au_foyer
woman	housewife	French	foyer
woman	housewife	French	Femme_Au_Foyer
woman	housewife	French	dame_de_la_maison
woman	housewife	French	femme_de_la_maison
woman	housewife	French	mère_qui_reste_à_la_maison
woman	housewife	Finnish	kotiäiti
woman	housewife	Finnish	emäntä
woman	housewife	Finnish	kotirouva
woman	housewife	Finnish	talon_emäntä
woman	housewife	Finnish	stay-at-home_äiti
woman	housewife	Finnish	perheenemäntä
woman	housewife	Finnish	kotiäidit
woman	housewife	Finnish	homemakers
woman	housewife	Turkish	ev_kadını
woman	housewife	Turkish	Ev_hanımı
woman	housewife	Turkish	ev_hanımı
woman	housewife	Turkish	karı
woman	housewife	Turkish	stay-at-home_mom
woman	housewife	Turkish	evin_kadını
woman	housewife	Turkish	evin_hanımefendi
woman	housewife	Czech	hospodyňka
woman	housewife	Czech	žena_v_domácnosti
woman	housewife	Czech	domácnosti
woman	housewife	Czech	žena_z_domu
woman	housewife	Czech	paní_domu
woman	housewife	Czech	pobyt-at-home_matka
woman	housewife	Czech	pobyt-at-home_máma
woman	housewife	Hungarian	háziasszony
woman	housewife	Hungarian	háztartásbeli
woman	housewife	Hungarian	tartózkodás-at-home_anya
woman	housewife	Hungarian	nő_a_ház
woman	housewife	Hungarian	háztartásbeliek
woman	housewife	Hungarian	háziasszonyok
woman	housewife	Hebrew	עקרת_בית
woman	housewife	Hebrew	עקר_בית
woman	housewife	Hebrew	עקרת_הבית
woman	housewife	Hebrew	עקרות_בית
woman	housewife	Hebrew	אמא_נשאר_בבית
woman	housewife	Hebrew	עֲקֶרֶת-בַּיִת
woman	housewife	Hebrew	עקרת_בית‎
woman	housewife	Hebrew	אישה_של_הבית
woman	housewife	Hebrew	בעלת_הבית
woman	housewife	Korean	주부
woman	housewife	Korean	가정주부
woman	housewife	Korean	집의_여자
woman	housewife	Korean	집의_아가씨
woman	housewife	Korean	homemakers
woman	housewife	Tagalog	maybahay
woman	housewife	Tagalog	paglagi-sa-bahay_ina
woman	housewife	Tagalog	housewives
woman	housewife	Tagalog	ginang_ng_bansa_ng_bahay
woman	housewife	Tagalog	babae_ng_bahay
woman	housewife	Tagalog	homemakers
woman	housewife	Thai	แม่บ้าน
woman	housewife	Thai	แม่ศรีเรือน
woman	housewife	Armenian	տնային_տնտեսուհի
woman	housewife	Armenian	տանտիկին
woman	wife	English	wife
woman	wife	English	Wives
woman	wife	English	trouble_and_strife
woman	wife	English	married_woman
woman	wife	English	spouse
woman	wife	English	wifie
woman	wife	English	Married_Woman
woman	wife	English	Trouble_and_strife
woman	wife	English	Wive
woman	wife	English	Wifes
woman	wife	English	Married_women
woman	wife	English	Wifie
woman	wife	French	femme
woman	wife	French	épouse
woman	wife	French	mariée
woman	wife	French	kobièta
woman	wife	French	époux
woman	wife	French	femmes
woman	wife	French	conjoint
woman	wife	French	femme_mariée
woman	wife	Finnish	vaimo
woman	wife	Finnish	aviovaimo
woman	wife	Finnish	naimisissa_oleva_nainen
woman	wife	Finnish	vaimonsa
woman	wife	Finnish	vaimoja
woman	wife	Finnish	rouva
woman	wife	Turkish	karı
woman	wife	Turkish	kadın_eş
woman	wife	Turkish	Kadın_eş
woman	wife	Turkish	eş
woman	wife	Turkish	Refika
woman	wife	Turkish	Zevce
woman	wife	Turkish	evli_kadın
woman	wife	Czech	manželka
woman	wife	Czech	choť
woman	wife	Czech	žena
woman	wife	Czech	manželky
woman	wife	Czech	vdaná_žena
woman	wife	Hungarian	feleség
woman	wife	Hungarian	felesége
woman	wife	Hungarian	férjes_asszony
woman	wife	Hebrew	רעיה
woman	wife	Hebrew	רַעְיָה
woman	wife	Hebrew	אישה_נשואה
woman	wife	Hebrew	אישה
woman	wife	Hebrew	נשים
woman	wife	Korean	아내
woman	wife	Korean	부인
woman	wife	Korean	마누라
woman	wife	Korean	와이프
woman	wife	Korean	처
woman	wife	Korean	안해
woman	wife	Korean	집사람
woman	wife	Korean	영부인
woman	wife	Korean	지어미
woman	wife	Korean	안사람
woman	wife	Korean	아낙네
woman	wife	Korean	계집
woman	wife	Korean	여사
woman	wife	Korean	여편네
woman	wife	Korean	여성
woman	wife	Korean	며느리
woman	wife	Korean	새댁
woman	wife	Korean	유부녀
woman	wife	Korean	색시
woman	wife	Korean	결혼_여성
woman	wife	Korean	사람
woman	wife	Korean	마담
woman	wife	Korean	여자
woman	wife	Korean	아주머니
woman	wife	Korean	아줌마
woman	wife	Tamil	மனைவி
woman	wife	Tagalog	asawa
woman	wife	Tagalog	ginang
woman	wife	Thai	ภรรยา
woman	wife	Thai	ภริยา
woman	wife	Thai	แม่บ้าน
woman	wife	Thai	เมีย
woman	wife	Armenian	կին
woman	nun	English	nun
woman	nun	English	sister
woman	nun	English	religious_sister
woman	nun	English	mother
woman	nun	English	woman_religious
woman	nun	English	Roman_Catholic_nun
woman	nun	English	Women_religious
woman	nun	English	Nun
woman	nun	English	Catholic_Nuns_and_Sisters
